ml_1,ml_2,interest,duration
0.7974491404959747,0.4529956694537627,9.4,6.0
0.24690077782344422,0.6476100402021363,8.1,8.0
0.5439410074556579,-0.7351483284558917,7.2,19.0
-0.541586132877768,0.8412413040534015,7.8,15.0
0.25811541844597374,-0.574277406335888,6.4,22.0
-0.6124474124190038,-0.5286416034154218,9.0,25.0
0.04138649760982038,-0.8324284792086489,7.9,23.0
-0.8535841715256758,-0.11929013363012841,10.2,23.0
0.03408190532134703,-0.09481785421677946,8.3,15.0
-0.5424181850991441,0.3243294491537063,9.4,17.0
-0.5575342218274515,0.7238526434025476,7.0,17.0
-0.007214091857504101,-0.628995847391068,6.7,24.0
0.14515691978502487,-0.5845596293015853,8.7,20.0
0.4037875158099262,-0.3541879532345662,8.4,16.0
-0.3914427652945225,0.09376140756578888,4.9,21.0
-0.42336169146806135,0.9556486375235214,8.8,11.0
-0.8318957651003096,0.47097595595448594,8.0,19.0
-0.36494553568704813,0.6940093248869961,6.4,16.0
-0.3079176319191661,0.05659853177119256,5.5,21.0
-0.013196128318483158,0.2598244550394022,8.0,15.0
-0.1677078980765745,-0.07293721749282578,8.3,19.0
0.39561333949939326,-0.5431170741523426,8.1,19.0
-0.09443324492451355,0.34503394846243873,7.6,15.0
0.6812243077349973,0.7801090176104566,5.6,6.0
0.061562673889067776,-0.3879206346578803,8.4,19.0
0.17544055330054453,-0.026593498317619257,7.9,18.0
0.3943273596056698,0.8352526257006472,10.2,5.0
0.35035556269211,-0.004664975199503818,6.1,14.0
0.8682648620270392,-0.3414986628602483,11.1,10.0
0.4810224136249488,0.6134256727196532,1.0,13.0
0.9107794723510494,0.0378442613606933,5.0,11.0
-0.31602389692377764,0.6058895528621759,7.0,15.0
0.9458766819093734,0.6588277479663112,10.3,2.0
0.19793009116946658,0.7132030990407379,6.9,11.0
-0.3801876978564853,-0.6889341358629351,9.0,25.0
-0.7243068208317689,-0.03406389597442061,8.6,22.0
0.035038923609823636,-0.4862217119422447,4.2,25.0
0.9252816390221472,-0.38945029986350654,8.6,14.0
0.6830460902213731,0.611742378038592,6.9,6.0
0.49336756847315977,-0.6828961116867229,7.7,18.0
-0.8911163750940632,-0.3333126574287406,12.4,24.0
0.5472021114012104,0.16664645920429533,8.4,10.0
0.37551755865229985,0.07473412007148816,7.0,14.0
0.6750825618962106,-0.47207673963379015,7.6,14.0
-0.7902263741815747,-0.23243531181502486,7.6,26.0
-0.21213714295318997,0.8195901090484088,6.4,11.0
-0.3256802726565906,-0.356824170742402,6.5,24.0
0.544398367983904,-0.42290844236416714,7.5,16.0
0.5198300082996048,-0.4462785338459896,6.1,17.0
3.74786334900179e-05,-0.5808923070413501,8.5,21.0
-0.2725702856142256,0.019591862975157692,7.8,19.0
-0.7932951021482668,0.47986859187523323,8.1,20.0
-0.6966458910773423,0.3091147418905653,5.5,21.0
-0.9790769402521833,0.965737831635844,13.2,12.0
0.549214501922112,-0.6849528270431708,9.5,17.0
0.8409313333812034,0.16137045642995584,7.9,9.0
-0.9333456392338202,-0.21217882977216362,9.5,25.0
0.5904253902165486,0.7633421256221331,7.1,5.0
-0.4477105311893079,-0.09492160589598941,9.7,19.0
0.02969513146132763,0.9829251548079974,4.6,10.0
0.38629998319068437,-0.10080550584087566,6.7,16.0
-0.32999589636853477,-0.8641414774170697,5.9,27.0
0.9647851307024371,-0.3553635143851639,9.0,10.0
0.9712042384016168,0.047002413027331436,7.2,11.0
0.34408743085815185,0.9264767278325288,8.3,5.0
0.9674478182176482,0.6564184875415802,8.5,2.0
-0.7646448611789345,-0.6709776046236304,9.1,29.0
-0.9758563807738743,-0.4888138120348797,10.8,28.0
0.702843804508734,0.786113754140267,2.0,11.0
0.3849115926098441,0.6624625432537989,5.1,10.0
-0.37596428847219254,0.29192147377107314,10.6,15.0
0.04924871659952612,-0.8199176678085769,8.0,22.0
-0.20323685503216016,-0.15382911173949498,8.6,20.0
-0.09298657776884345,-0.7029366764539127,8.8,23.0
0.139931531633273,0.4906655071132653,5.2,14.0
0.03313228259382339,-0.8261191234941596,7.5,24.0
0.22916787349741896,0.01116769146625396,6.5,16.0
-0.3353365177667831,0.20265837131004916,5.8,21.0
0.12446600142403685,0.3068795863293474,6.2,16.0
0.7261979156610845,0.19391040092234513,6.5,11.0
-0.2769753236682957,0.0659714393229136,4.1,23.0
-0.43798763908123006,-0.5340806696063454,8.8,24.0
-0.02228056240709897,-0.6768582515732289,6.8,24.0
-0.3584428399683641,-0.03081918605491807,6.7,20.0
0.8068593157426553,0.8200418122541377,5.5,5.0
0.21349843288244785,0.9412631196415637,6.5,6.0
0.48295910768941086,0.6622023416152392,6.5,8.0
-0.9393873690907042,-0.9572442888739345,8.5,31.0
-0.8038841070606595,-0.20977423497767944,5.5,26.0
-0.19360965643934724,0.9413552858583667,6.8,13.0
-0.1656063364588518,0.15307699833417243,3.6,20.0
-0.8682607885298157,-0.19718821827989297,5.9,27.0
0.5889886516347009,0.5711750789168635,5.2,10.0
0.12761975585623597,0.7069793871093499,6.1,12.0
-0.0013626466338745313,-0.6643732896947119,4.5,25.0
0.3509712831331273,0.4431106150460229,8.3,12.0
0.38552614814758956,-0.12991010132595004,5.7,14.0
-0.33826888559248736,0.6137566342218133,5.1,17.0
-0.04784736995783545,-0.4979237883477674,10.2,19.0
0.16231417164425177,0.3230901108896935,6.2,12.0
-0.991117919502932,-0.31190660913586177,9.4,26.0
-0.7173646792553348,0.5208226755918892,8.9,16.0
-0.22022629638345137,0.9692100133018247,5.2,13.0
-0.9103532496153828,0.2353615895069665,7.2,24.0
-0.891326006917585,0.970675693032244,8.9,14.0
0.029234645554555128,0.25570038695684794,6.6,15.0
0.22742252005167551,-0.14775398153919173,8.7,15.0
-0.515022570936573,0.3338404623349236,8.4,18.0
0.7916800614716044,0.9466134315019945,4.0,6.0
0.6182875033195248,-0.47346616917558326,6.6,17.0
0.7186423216918891,-0.6852313802203094,9.0,16.0
-0.08603747670163076,0.5263169467398678,8.0,11.0
0.6315960028676235,0.02211789210921622,6.5,13.0
0.3370168739959376,0.26484119533367956,11.0,11.0
-0.8125365068132713,0.12203834417972126,7.8,22.0
-0.9730952949511984,0.10093482057435854,8.0,24.0
0.879844471967888,0.25611752630880913,1.6,12.0
0.07902438736753736,-0.37013852169854866,6.7,21.0
0.46754759959966385,-0.9128818706567046,8.7,22.0
-0.6766937191939659,0.15771848439066605,8.9,21.0
0.3963863686445728,-0.2759748881995516,11.1,13.0
0.3018851202469539,-0.1483527096931745,7.4,17.0
0.8034150793989243,-0.9978768618285592,4.5,22.0
-0.3929196588428687,0.9697280686948797,8.4,13.0
-0.2728482630260123,-0.6744057074675287,11.9,21.0
0.22919414968372953,-0.8076812944184688,9.7,22.0
0.7594603541531015,0.5487730823503283,7.8,5.0
-0.4626441170160729,-0.9269146273386919,7.4,28.0
-0.8086586347968372,-0.8378384939685202,12.2,25.0
-0.3494604463884259,0.891161318601368,7.0,14.0
0.2769352896580133,0.4162714863266841,3.3,14.0
0.994979045922288,0.47670523252864627,12.1,1.0
-0.6530107391846303,0.9768994845751382,11.4,10.0
0.622517248899481,-0.9020394369516136,8.0,20.0
-0.5505868605958661,-0.8167965542499125,9.1,26.0
0.02892649770841338,0.898285841880222,6.4,12.0
0.497853097373939,-0.8211248904206316,6.4,20.0
-0.7840333355994324,0.7529722996676687,8.1,16.0
0.5948483082040525,-0.7472207767911341,8.4,18.0
-0.8434403311035008,0.4213344011500646,10.7,18.0
-0.3508299212661712,-0.2300578430059783,6.1,23.0
-0.9340330140960758,-0.5956238724375706,9.9,29.0
0.6871864850207328,-0.8684979717451411,8.0,18.0
0.20440510780387866,-0.9154558685230643,6.2,24.0
-0.6686786684869463,-0.4743955991807767,9.6,25.0
-0.7659890418677535,-0.8682934721034243,11.2,28.0
-0.04795577995897893,0.31196631197706015,9.1,13.0
-0.9853893714421391,0.05642230604244225,12.5,21.0
0.5843274166307799,-0.31322664346563145,5.8,16.0
0.9374182812883705,0.9137067361287563,4.1,3.0
-0.9295647470309023,0.6941839033674346,7.6,20.0
0.17164792770281867,0.33927189510415223,7.5,14.0
0.22303152304296048,-0.12193644562837336,8.2,14.0
-0.9794867346933145,0.6625633893897134,8.8,18.0
0.5313366724101185,-0.04398992628200005,5.7,16.0
-0.481058478036942,-0.5057591677516111,8.3,22.0
0.3050366509514004,-0.1514067972971891,7.1,17.0
-0.5797872765967209,-0.19324501653920323,8.0,24.0
-0.8246451548936333,-0.6557091403008619,10.0,27.0
-0.49867195095550065,0.8317527017180006,8.7,13.0
0.7545047830054612,0.34865212878761653,6.2,10.0
0.5201514356223522,-0.8370099055661053,8.5,19.0
-0.01866740770586417,-0.885749882168583,8.2,22.0
-0.7677990949612761,0.04702739904779052,4.2,24.0
-0.5786618991706431,0.9373353585640902,7.9,14.0
0.9241377422423358,-0.19179439393509345,6.4,14.0
-0.7188486376541892,-0.5778918724723441,8.1,26.0
-0.42491599587080553,0.6917239669075277,11.2,13.0
0.10746318037290026,-0.3136773382938687,9.0,18.0
-0.26022426079647887,-0.36447472747711607,13.1,18.0
-0.4617546618948398,0.024151895556352,8.7,21.0
0.3588011143582932,-0.023763187300455568,6.5,16.0
-0.6869169742398857,-0.15062120292543923,6.5,25.0
-0.05561911932385333,-0.46372380216745035,5.4,25.0
-0.7686622830660166,-0.7264289920777234,6.8,32.0
-0.4245155998080967,-0.9180897751295309,5.5,31.0
-0.2809868092492449,-0.5066329396505893,11.4,19.0
0.27940746584052323,0.4127750744084635,5.7,13.0
-0.08394833638944266,-0.7026332965909687,6.7,23.0
-0.43054246186415557,0.8889986647279973,10.1,12.0
0.3681207277929286,0.569759487109351,7.4,10.0
-0.05367503720234357,0.9676651732465988,6.1,10.0
0.44674024468314566,0.6334534341893088,6.4,11.0
-0.22884437983342676,0.48569191289028235,6.4,17.0
0.4519434289221824,0.18844581121072368,10.2,10.0
0.13849323696919846,0.345379609811894,5.7,13.0
-0.5052726892672674,0.051215762755925986,5.1,22.0
0.08792818010572656,-0.4553551845085164,8.9,21.0
-0.7295545150901017,-0.1456521596642053,8.8,22.0
-0.9816412000488468,0.6871326774273072,7.8,21.0
0.3822825896067916,0.09068901867540924,4.8,17.0
-0.6443175134840102,0.827589466452926,9.6,12.0
0.18433820386760758,0.3508158695833745,7.0,13.0
-0.0679992398352276,0.11993276158738331,7.9,14.0
-0.1277834030490519,0.8552615553200671,4.7,13.0
-0.3723414331546142,-0.5468194391327337,9.0,23.0
0.04422021375332075,0.6731201460291854,11.3,10.0
0.9445173581549706,0.18002636091854884,5.6,10.0
0.5321939398731643,0.37155165084007,3.5,12.0
-0.1724538048425983,0.8659748049893952,5.2,13.0
0.7446244085456521,-0.5279841213023875,11.8,12.0
0.05348674634447281,-0.17058154724656904,6.7,20.0
0.9716939987922335,0.13530582003869118,7.9,7.0
0.941442729552578,0.2136793583930099,4.1,10.0
-0.9435209284905033,-0.26149214473620663,10.9,24.0
-0.6510532254552484,-0.10805891045998983,5.1,25.0
0.6769184713066096,0.9912578765817215,4.8,6.0
-0.2712844136592536,0.8100695552956214,6.5,11.0
-0.506813753435648,0.9302015008287139,8.8,13.0
0.07334487717445715,0.5121601287410411,6.8,13.0
0.34360672151845817,-0.8644303418174799,6.1,23.0
-0.3682975823499888,-0.4751248757621671,6.0,23.0
0.7202330093865319,0.7927557628548207,7.6,4.0
0.0018053525016215044,-0.18878623848493525,6.2,19.0
-0.5368024745015842,-0.16265296500477988,9.3,21.0
0.3497581199698805,-0.9564246969191115,6.5,23.0
-0.05971488056129859,0.2962131137156463,5.1,17.0
-0.6976163258800969,0.7457783802040807,8.3,16.0
-0.8546381747139828,0.4942127998475345,5.5,22.0
0.20847812607568428,0.8990068111388452,4.3,11.0
-0.8711186466688035,-0.811187720567973,6.8,31.0
0.9466893893317341,0.5775603516055183,5.6,5.0
-0.5921483311895985,0.6660499652380569,5.8,17.0
0.9730966630818148,-0.252409612039344,2.1,16.0
-0.3580756524024149,-0.39949867544735107,9.7,20.0
0.854079794234446,-0.17133918153142869,7.9,13.0
0.2722930743978651,-0.30282998242560444,9.3,15.0
-0.8079760932374414,-0.6795925610592541,7.6,30.0
-0.4871288543717007,-0.4068827819110905,5.2,27.0
-0.21592111857766927,0.7613620383506652,4.0,15.0
-0.15996755659614115,-0.34964994523267334,7.2,21.0
0.12781428671379658,-0.4594620965584739,7.7,21.0
0.1895681423085298,0.5336573074615447,8.3,10.0
-0.37887550665176484,-0.8025862061449625,11.1,23.0
-0.8224673849039332,-0.3036604618208132,11.6,23.0
0.3818537039306824,-0.9567125807395662,7.3,23.0
-0.07469553399142237,0.013218720397918604,8.2,16.0
0.3675957490048558,0.03057582992989749,7.5,14.0
0.13661064109793397,-0.2156810697081315,7.7,20.0
-0.9873781387559706,0.7847211395683422,6.5,20.0
0.6046412486126851,0.3846944976510407,9.1,8.0
0.5362518725455878,0.28536918703538383,7.4,11.0
-0.19324666290434034,-0.16855911984178173,9.0,20.0
0.5630821186664177,0.9414654507675697,4.7,7.0
-0.9660399889579365,-0.12783734255334545,6.3,27.0
-0.14789858120167665,-0.4593134522246969,9.0,22.0
-0.15051434746749237,-0.36021820540591865,7.8,19.0
-0.6075198235114663,-0.7887718259765129,7.1,27.0
-0.5614649717101929,0.3570375666170942,7.7,19.0
-0.9039989190026283,0.7744007461378097,6.2,18.0
0.3156983627356029,-0.03424774073945103,11.9,11.0
0.9166729599234258,-0.009538289949113432,7.6,10.0
0.85246721860834,0.26611551680497203,7.7,9.0
-0.599084783102229,0.4089928504888005,9.1,16.0
0.08194890676333166,0.5467279413885489,7.1,12.0
0.5890130369204851,0.1934472009435222,7.3,10.0
-0.3380058695615271,0.6150760710455754,5.4,17.0
-0.6494557407592614,-0.7170779512929861,5.7,27.0
-0.9581731773467561,0.537551773737516,10.2,18.0
0.47695342854082745,-0.5925483689320026,4.3,21.0
-0.4584402670633101,0.19345218211194215,9.1,17.0
-0.6229661403744104,-0.9016398164869415,9.7,27.0
0.7976114373333711,-0.40279111123154676,4.0,15.0
0.654105509006198,0.7972381146154395,4.5,8.0
0.5895901352779176,-0.6366630955385553,8.1,18.0
-0.8878518870653784,-0.33639264833882243,12.1,22.0
0.8573364757632143,0.9750045395717899,4.8,4.0
-0.0993915731617454,-0.8198870296417433,8.2,25.0
-0.4893333984824484,0.8352524572131166,10.9,11.0
0.46303585925491664,-0.7360622202717919,7.8,19.0
-0.9256362205368052,0.5591505908839554,7.7,20.0
-0.704263717084489,-0.9424680100220322,9.6,27.0
-0.15320105714011656,0.44021730242757573,12.0,10.0
0.9432961956516155,-0.2029207654942604,9.4,10.0
-0.9323613409235101,-0.2705686096276856,7.4,27.0
-0.8763038520483717,-0.7332527475670054,8.4,28.0
-0.7676387853362989,0.39071813208065875,11.4,15.0
-0.40365924101383155,0.8390521238597766,7.5,14.0
-0.47678146668954846,-0.2021939766895844,9.3,22.0
-0.6595313778748542,-0.5987420847660339,8.1,26.0
0.4087690509009372,-0.6591897752774667,7.6,20.0
0.45356067567138525,0.314935579859027,6.6,9.0
-0.21692825470414046,0.9435013796217528,3.6,14.0
0.07913409654927417,0.4947116190964429,7.6,13.0
0.15749964529862037,-0.8285320720649758,6.0,24.0
0.6448950006312,0.8389393237868876,3.8,8.0
-0.15968542267708674,-0.5863658841413362,8.0,23.0
0.8073724403618168,0.42737756222238854,7.6,6.0
0.6292233929790751,0.04173501632340204,7.1,12.0
0.0871095362430756,0.3313365539217288,8.8,15.0
-0.4211569746025732,-0.6554530876867382,10.3,23.0
0.4603855344158878,0.2588955812277589,6.2,12.0
0.39927168425433224,-0.7789661389610496,8.6,19.0
-0.7069980652811052,-0.9170937871823446,9.6,26.0
0.8097931170676751,0.5070302424820043,3.0,10.0
-0.6191523722374159,0.09586678998990439,8.4,21.0
-0.8709884700561288,-0.4733615076916,8.3,25.0
-0.9932175037764936,0.7041428764241799,6.2,20.0
0.5347970079314792,-0.9930347761696081,10.3,20.0
-0.9935330470420551,-0.02331470858212259,9.3,24.0
-0.5034693700382848,-0.7224935481493033,9.2,26.0
0.9438807343923066,0.6086520937427098,9.6,2.0
-0.7932490989025109,0.2112217360307116,8.0,22.0
0.17655189864575505,-0.2587336739105859,9.4,15.0
-0.8864203093542409,-0.6231592819919953,9.2,28.0
-0.07555554255317798,-0.964764518423161,8.4,24.0
0.2439726299011018,0.37523971923492616,6.1,13.0
0.06262330665652782,0.06480314773875673,6.6,17.0
0.3399072378583814,0.46004472261045337,5.8,11.0
-0.6963563501118348,0.16514345736414038,10.0,20.0
0.4071955917068437,0.03488515281979754,6.9,14.0
-0.9377749207728432,0.9911171261354448,8.8,16.0
-0.40758339988229575,0.888913746166728,6.4,13.0
0.8549112052291985,0.7135670688597724,7.5,3.0
-0.6328145243331036,-0.39988735572703393,10.8,22.0
-0.6907843411996015,0.9307325058867892,9.2,13.0
-0.17727963520851886,0.6144604913190275,5.6,13.0
-0.13137735948694806,0.47918795141686754,5.3,16.0
-0.434826087292834,0.6058826214637054,9.9,12.0
-0.6210288584795218,0.8921731343218786,4.5,16.0
-0.5317789483003132,0.49701376135240616,7.7,17.0
0.3604868550688827,0.33612417809602024,5.7,12.0
-0.7712430425005055,0.9494285143365362,5.0,17.0
-0.7661966709720454,0.38476224807407977,5.4,21.0
-0.6830948677988002,-0.3000872641018737,7.9,26.0
0.8102977456921374,0.20960255236858116,5.9,11.0
0.7032024416631129,0.8436676689061804,4.9,7.0
0.8984709036000653,0.5457622039294066,8.5,4.0
0.8759402431639249,-0.1335736126392113,8.4,10.0
-0.8754396563770024,-0.8117200998218193,7.7,32.0
0.6293944661993489,0.572573803952505,3.3,11.0
-0.30727264975742274,0.5416217877227356,4.6,17.0
0.6244514010799231,0.9239207416784871,8.5,2.0
0.8932223500293892,-0.9013434903446071,9.2,16.0
0.4152363758032047,0.9066610996206208,6.9,6.0
0.6909864783065132,0.6514870102997257,5.7,6.0
0.11684645266986293,0.26737858300709405,4.7,17.0
0.04860460918519327,-0.16542003553350604,9.8,17.0
0.8967937573860614,0.9437974857885478,4.0,6.0
-0.14728046998329414,0.9056880496245958,7.5,11.0
-0.8072437067008653,-0.46875608629503307,9.6,25.0
-0.5688466586516783,0.661784949170886,9.6,14.0
0.35295524226056463,0.8786371416925429,7.9,5.0
-0.1874236521564019,0.7949338542224582,6.6,14.0
0.5458343010965816,-0.05830819890364558,9.7,11.0
0.0686940272479426,-0.09772455636168464,10.1,14.0
-0.7306722096161973,-0.5397564394512859,6.6,29.0
0.3238332660811152,-0.5623827935783585,4.6,21.0
0.8999323778978066,0.352894495357303,6.7,9.0
0.0248142593801155,0.31431372711175953,10.7,10.0
0.7602585430336388,-0.2605176048916107,4.8,15.0
0.9427941262204287,0.7060809037031988,7.2,4.0
-0.4300808932713358,-0.14869136829797847,7.7,22.0
0.05165404374743354,0.11483487938054293,8.4,14.0
-0.9621497932632885,-0.08520200720358351,8.5,24.0
0.04224517063092992,-0.14238433349460866,5.4,19.0
-0.5740317229086007,-0.5500603469335599,8.2,27.0
-0.17343377638002466,0.8168097880260619,6.0,14.0
-0.8711139532375212,-0.8447983028789217,8.4,30.0
0.5665098395368215,0.19828797064425419,6.1,14.0
0.14862313093327129,0.3453612326314648,5.3,14.0
0.2854470419573649,-0.846353230665825,9.7,20.0
-0.21696190745359112,0.612006715416693,8.1,12.0
-0.8035918638478476,-0.12601307288353158,11.2,22.0
-0.2664813543622091,0.7684086265064212,4.8,16.0
0.21180444294918388,-0.6613287494317306,5.8,23.0
0.11666850683823804,-0.5850080880166348,5.5,22.0
0.5065736746591687,0.168962553749886,6.5,12.0
-0.3005076665972042,0.34500995854108685,8.8,16.0
0.8896792138351188,-0.8743464313507245,6.2,18.0
0.35639205139775765,0.624581883805394,6.9,9.0
0.0802450251778517,-0.3277102292718186,10.1,18.0
-0.8749053537927161,-0.43492678475538393,5.6,29.0
0.14037031971519998,-0.47565297925854133,8.3,18.0
0.6358090135623906,0.802129941165596,6.3,7.0
-0.3183530018734311,-0.3964747058105904,11.8,20.0
0.6261826241832209,0.3441262586357041,8.3,7.0
0.737197018479939,0.2655091365323159,7.6,8.0
0.5247670902026391,-0.8963572497722614,5.6,23.0
-0.2038653545350737,-0.5738809559670177,7.5,25.0
-0.8353181129190232,-0.7387357377452874,6.9,30.0
0.1351674468971793,-0.09218491755999358,3.8,17.0
-0.18330705574872774,0.8570162198069202,6.1,11.0
-0.2619431414197886,-0.7590364130564016,7.4,27.0
-0.717138446617442,-0.6027756567143907,10.6,25.0
0.331885639344222,0.03703219548180847,8.8,13.0
-0.11430262141493563,0.36262233312595793,3.6,19.0
-0.27608036550628556,0.6522443632890029,7.1,15.0
0.8839842069259347,-0.4320436756217596,6.2,14.0
-0.22053372772103086,0.023138344655889043,9.1,19.0
-0.6540424051761653,0.4570003048292772,8.9,18.0
-0.8758590425094703,-0.5970231480529158,11.2,26.0
0.9734235486461056,0.7745554978487714,3.3,5.0
-0.24865727342023658,0.3537559207655867,10.1,14.0
0.6814450443026785,0.8955981997964486,5.1,6.0
-0.8497095542982964,0.5108094582941101,6.9,21.0
-0.00403774848499161,0.38032566903905396,5.1,14.0
-0.2010288899719721,-0.3821660691489508,10.6,19.0
-0.469569068841325,-0.21266018655287722,7.3,22.0
0.48705231873445287,0.9480906883928419,5.7,7.0
0.29950716786416964,-0.48724158053726496,7.9,18.0
-0.8602660696031985,-0.638007361772795,9.3,26.0
-0.4298568230290567,-0.2717539023821094,8.5,20.0
-0.4663704830970057,-0.9781814235654249,8.1,26.0
0.8265986335163373,0.6392328955293158,4.5,7.0
-0.5427458934243155,-0.9198712039765775,7.7,28.0
0.025948113557203722,0.37257611895301324,11.4,12.0
0.9202782066011954,0.40578790413252164,7.5,7.0
0.9845128744918743,-0.4029520327957328,6.9,13.0
0.010605694565181567,0.25296790674547576,8.0,15.0
-0.2538665201921686,0.7934295748584832,5.2,15.0
-0.105778444675378,0.01820745705230431,8.1,17.0
-0.5594561291693381,-0.6323975245798819,3.9,29.0
0.9892509730630161,-0.7637809636378976,9.7,13.0
-0.3652771504345549,0.1152451845419149,9.6,18.0
-0.6768669870658612,0.12573394096369994,7.8,21.0
-0.7617167479501958,0.3884764590931389,7.7,21.0
0.7438505380911125,-0.8089355333883452,6.6,18.0
-0.4967506470889209,0.9854105674917313,4.6,16.0
-0.35724548953014845,-0.4111802376193814,11.9,21.0
-0.3908803194981707,0.9073472921555781,10.9,11.0
0.4997910639727221,-0.834341664319804,8.8,19.0
0.750105962961849,0.785214123293521,4.2,8.0
-0.4790827274885605,-0.5066829237565948,9.2,22.0
-0.714592235345779,0.10276343761375295,5.6,21.0
0.4311690706881748,-0.05133331040486899,9.2,12.0
-0.06175132514504833,-0.8591925379971077,7.3,27.0
-0.817633664695546,-0.6765552173869274,9.7,27.0
-0.1639522827976636,-0.3500781630328249,6.0,21.0
-0.8677706008393373,0.6921857908758604,7.8,17.0
0.9639206030935148,0.6960994497179125,6.4,3.0
0.8173675856200331,0.8417487694747434,8.9,4.0
0.9049930860983348,-0.318219429632808,6.8,13.0
0.7107929706642653,0.9484238936163643,1.4,7.0
-0.9663518694239539,0.9215679345332795,2.4,22.0
-0.7496919234438468,0.0506530591450598,7.7,23.0
0.34571486219093006,0.8842743801375947,7.0,8.0
-0.716407491244103,0.01992627191863927,7.1,22.0
-0.08965802989308824,0.3537614080371183,5.6,17.0
-0.5933820476100526,0.17952754260762505,8.7,19.0
-0.6971967163458082,0.07443087134296533,8.7,22.0
-0.7882435558382854,0.6771213958753977,8.2,17.0
0.6791795069987077,0.7005013858554767,8.1,6.0
0.6759566085291826,-0.5618958207097018,10.0,14.0
-0.02161344337403559,0.7656697759429532,5.2,13.0
0.22784058575479116,0.9111360997140594,9.3,6.0
-0.538434577538204,-0.9849721488801559,7.1,29.0
0.8339521529637397,0.20438904141310732,3.8,13.0
0.14636387053404043,-0.5366928995627309,7.1,20.0
0.2768169968626768,0.7556855957226856,7.9,8.0
-0.10342792164958459,-0.6599916411865472,9.2,21.0
0.3471730747484074,0.8434889147499272,8.0,6.0
0.2937270090880537,-0.258190613592715,7.8,15.0
0.9480752073491991,0.4094638039524823,3.4,10.0
0.19942853892048795,-0.03892302462944408,6.5,17.0
-0.6677699846827942,0.14979500989392736,8.0,21.0
0.43281927145580146,0.6771099135245295,8.8,8.0
-0.40590657897837534,-0.08019147346501332,5.5,23.0
-0.5496475971787318,-0.8331389318907361,6.7,29.0
-0.07557239803382565,-0.01238129249238007,7.9,18.0
0.07734500722866056,0.9043393120228167,6.5,9.0
-0.9209094784094747,0.8430819800246301,5.9,17.0
0.1720133260518404,0.6097862132776437,6.8,12.0
0.3462101581298287,-0.972016975754892,9.7,20.0
0.8190514096745363,0.04975239192112735,6.1,11.0
0.08661804285802388,0.6631178323372249,3.6,15.0
-0.7996039124017071,0.9464935105256678,10.8,14.0
0.1543838920971028,-0.24514029393131076,7.6,18.0
0.7179244548193577,0.6338985215109958,7.2,5.0
0.3446733843024792,-0.8894074356972703,7.9,21.0
0.693565692749639,-0.9809179430335322,4.2,23.0
-0.7289797022712039,-0.15280743478827996,7.7,22.0
0.009238391050598871,0.8179442950778637,8.6,10.0
0.09503933198459058,-0.4046521931195508,11.1,16.0
0.6747935095001365,-0.1580889856892571,7.0,12.0
-0.34932220536436875,-0.9683364039745006,7.0,28.0
0.43553247574478426,-0.5182458960475436,9.8,17.0
0.19000634557951313,0.5153517394313083,1.3,17.0
-0.383110375445433,0.8821595390384174,5.8,16.0
0.16816545805315974,-0.406722412492172,6.9,19.0
0.6589261729631202,-0.5532024621848202,7.7,17.0
-0.031103505214895355,0.14259770145193906,7.5,16.0
-0.9730950724337459,-0.8853481143844144,9.1,30.0
-0.5509377214794011,0.06884133466853637,8.7,21.0
-0.17713784973796587,-0.519500437944151,6.4,23.0
0.3643167090642525,0.8894510205868629,5.9,8.0
0.8431756641301722,-0.7016667589825816,8.3,15.0
-0.2780143972643965,-0.619899663054404,9.3,22.0
-0.5023446088240013,-0.8215527452070543,6.1,29.0
-0.7984385280674584,-0.2760180733442006,6.8,25.0
0.46783911146311286,0.9779871357018795,4.5,8.0
0.41987918576037386,0.14570219535135287,5.6,14.0
0.2737492395971184,-0.24956170607869765,6.0,19.0
0.619388491037907,0.28334405484685377,4.8,10.0
-0.103895630719403,-0.5550599581694795,7.3,21.0
-0.7644912789451588,0.0995472028214226,8.2,23.0
-0.337064151337956,-0.45102640284989826,6.9,24.0
-0.6537051581298299,-0.2073898782106216,9.2,22.0
0.877252877150974,-0.5905664612843895,9.2,13.0
0.8029258221111419,0.6462593329268165,7.6,6.0
0.2533431165931521,-0.6356082310276696,6.7,21.0
0.878495936927014,-0.7132069920124173,3.0,19.0
0.9012490773876081,0.2248581209558842,9.5,7.0
0.8185131539564612,-0.6455262758912117,8.6,13.0
-0.4062261143837449,-0.8056871991666084,8.2,27.0
-0.9389930554423911,0.2718838552513696,2.8,23.0
0.03432337460390422,-0.3351578408885867,10.1,17.0
0.28779795093026195,0.9603533569019502,4.0,11.0
-0.06451046338382871,0.6621875193345415,5.7,14.0
0.9566729986005926,0.33129892191685095,9.8,4.0
0.39065328768676855,-0.2389849744036463,8.0,16.0
0.1808201013392743,-0.9750867812289437,10.1,23.0
0.5520556352951731,-0.1176517785261122,5.2,17.0
0.0614688656157798,0.9930862078757121,6.4,11.0
0.7434701520968499,0.6645707710202133,8.2,5.0
-0.06782315159202978,0.7317063245109372,8.6,13.0
-0.7916522523068836,0.37353264353684,5.9,21.0
-0.6040791550175277,-0.557163402867773,8.6,25.0
-0.1063397596858211,-0.6600687335156692,6.2,24.0
-0.11941314606441278,-0.24899965844181904,8.2,18.0
0.8535351656413326,-0.5489593986697279,7.9,15.0
